"-229,-310","0,0","-2,-19","-18,-83","-34,-135","-46,-167","-105,-211","-143,-237","-154,-256","-168,-282","-210,-301"
"115,-135","0,0","6,-8","13,-19","26,-42","37,-63","53,-88","70,-112","84,-127","93,-132","101,-137"
"-153,6","0,0","-11,0","-37,-3","-74,-10","-97,-11","-112,-10","-121,-9","-131,-7","-139,-3","-142,0"
"-319,0","0,0","-12,0","-48,-1","-94,-1","-144,-1","-196,-1","-240,-1","-262,-1","-283,-1","-304,-1"
"-10,341","0,0","-2,19","-3,51","-2,104","6,179","1,228","-2,251","-4,271","-6,293","-7,314"
"-333,-338","0,0","-9,-17","-22,-43","-50,-91","-99,-145","-158,-190","-218,-225","-268,-265","-296,-309","-318,-332"
"267,-154","0,0","17,-9","46,-31","88,-56","127,-76","155,-93","185,-111","224,-128","238,-137","246,-141"
"-200,177","0,0","-8,15","-31,42","-62,72","-98,95","-137,114","-162,132","-179,147","-188,159","-194,169"
"-142,-43","0,0","-6,-1","-16,-5","-30,-11","-49,-20","-70,-30","-90,-38","-108,-43","-120,-45","-127,-45"
"-388,-160","0,0","-31,-17","-98,-60","-187,-103","-250,-127","-274,-136","-309,-150","-343,-159","-358,-159","-373,-159"
"122,126","0,0","22,14","58,38","66,55","68,67","73,77","82,87","91,100","111,112","115,117"
"-240,-247","0,0","-14,-26","-73,-75","-109,-112","-136,-140","-157,-164","-181,-181","-215,-211","-226,-220","-233,-233"
"69,250","0,0","4,14","9,41","14,66","24,112","34,164","39,189","47,209","58,227","64,239"
"-239,-105","0,0","-15,-10","-53,-30","-99,-48","-140,-64","-174,-78","-190,-84","-201,-87","-213,-91","-231,-100"
"-209,214","0,0","-11,18","-41,57","-73,109","-107,154","-134,184","-153,190","-165,194","-185,202","-201,208"
"149,171","0,0","6,13","25,30","40,53","64,74","77,93","90,110","99,130","114,145","133,159"
"136,354","0,0","24,51","68,122","85,179","85,213","92,240","105,270","116,297","124,332","127,346"
"-184,-114","0,0","-8,-13","-30,-32","-67,-54","-107,-73","-137,-86","-147,-92","-152,-94","-161,-99","-174,-107"
"178,-137","0,0","23,-18","75,-50","117,-75","138,-88","166,-105","190,-120","202,-135","206,-141","192,-141"
"46,-85","0,0","2,-7","9,-18","18,-34","26,-48","31,-57","36,-63","39,-68","41,-71","43,-75"
"-348,-131","0,0","-20,-8","-82,-34","-137,-57","-161,-67","-177,-77","-202,-90","-242,-104","-284,-113","-330,-125"
"117,340","0,0","15,38","42,99","49,122","53,153","60,182","70,215","79,244","90,270","97,293"
"287,-336","0,0","18,-32","67,-94","117,-148","148,-181","180,-218","206,-251","226,-278","266,-320","287,-336"
"-175,109","0,0","-10,4","-42,11","-87,23","-126,40","-150,56","-160,68","-167,78","-170,87","-171,98"
"-80,271","0,0","-13,18","-38,53","-49,101","-58,143","-63,170","-67,193","-69,221","-74,245","-76,259"
"-256,92","0,0","-13,2","-43,13","-93,25","-149,37","-202,46","-220,54","-233,64","-243,73","-250,83"
"275,200","0,0","24,17","66,46","117,76","158,103","192,127","229,149","247,163","266,183","275,200"
"159,229","0,0","12,26","61,74","93,117","105,140","107,154","121,177","152,201","158,209","160,218"
"31,-374","0,0","-3,-22","1,-75","7,-132","23,-195","36,-232","44,-254","46,-282","44,-332","34,-366"
"134,-328","0,0","8,-25","35,-94","63,-164","80,-199","93,-223","106,-244","119,-272","125,-300","130,-318"
"272,19","0,0","9,-1","28,-2","57,-2","85,-2","143,-2","215,8","259,14","273,17","280,19"
"367,-206","0,0","34,-21","121,-56","189,-82","251,-120","284,-141","313,-161","327,-176","344,-193","355,-201"
"-364,14","0,0","-21,1","-77,1","-149,1","-231,1","-275,1","-298,4","-329,4","-348,5","-357,9"
"331,75","0,0","29,4","78,20","150,34","212,51","269,61","282,64","323,65","346,71","331,75"
"299,9","0,0","13,0","65,1","115,2","167,2","222,4","247,6","264,8","279,8","290,8"
"239,-194","0,0","21,-16","55,-43","90,-68","124,-89","151,-107","175,-127","201,-154","222,-180","231,-187"
"-144,-97","0,0","-2,-7","-12,-19","-31,-35","-55,-53","-76,-65","-91,-71","-99,-74","-106,-76","-116,-79"
"-31,-237","0,0","1,-19","1,-49","1,-93","1,-131","1,-153","-3,-173","-10,-191","-17,-208","-23,-221"
"368,-50","0,0","52,-8","122,-13","164,-16","192,-27","224,-47","262,-58","305,-60","337,-60","351,-55"
"-42,248","0,0","-4,19","-10,46","-15,79","-21,102","-28,134","-35,170","-40,196","-42,217","-42,233"
"-339,-188","0,0","-21,-12","-52,-33","-80,-51","-128,-77","-182,-101","-206,-114","-225,-127","-257,-146","-288,-160"
"-394,-357","0,0","-40,-29","-80,-65","-140,-106","-225,-162","-297,-220","-350,-277","-363,-296","-370,-312","-384,-333"
"151,356","0,0","56,24","64,58","77,102","92,146","106,199","120,251","135,288","144,320","147,340"
"-180,-212","0,0","-8,-15","-30,-49","-63,-77","-88,-101","-119,-126","-146,-147","-162,-169","-170,-183","-175,-198"
"-118,75","0,0","-16,5","-47,17","-72,28","-88,39","-97,46","-99,52","-104,59","-109,66","-111,70"
"-6,70","0,0","-3,7","-4,17","-6,29","-8,38","-8,43","-8,46","-8,51","-8,56","-7,62"
"-237,-228","0,0","-18,-19","-40,-42","-78,-70","-128,-106","-166,-127","-187,-146","-205,-177","-223,-206","-227,-218"
"-248,63","0,0","-22,5","-71,16","-117,24","-143,31","-164,37","-179,45","-193,53","-203,59","-227,63"
"-178,-318","0,0","-12,-21","-30,-60","-47,-97","-78,-145","-100,-189","-127,-248","-141,-281","-154,-302","-166,-310"
"38,-83","0,0","8,-15","17,-33","22,-44","27,-52","30,-58","35,-65","37,-70","37,-75","39,-80"
"202,71","0,0","29,5","58,11","89,17","112,24","127,32","141,40","162,48","182,56","194,63"
"-107,385","0,0","-4,25","-17,70","-26,145","-38,217","-56,261","-75,303","-89,330","-100,351","-105,371"
"-126,-45","0,0","-9,-6","-29,-17","-57,-29","-80,-37","-97,-44","-112,-49","-133,-54","-142,-56","-134,-53"
"-294,-91","0,0","-14,-5","-51,-23","-100,-43","-128,-55","-182,-73","-224,-84","-252,-90","-266,-91","-281,-92"
"32,251","0,0","0,21","13,68","20,110","15,149","14,189","19,211","24,224","30,236","32,243"
"101,145","0,0","2,14","15,35","23,53","31,73","41,82","46,94","71,114","91,128","99,138"
"21,370","0,0","-4,18","-1,68","9,112","22,168","22,197","21,231","18,266","16,298","18,326"
"-41,378","0,0","-15,43","-28,78","-53,141","-64,192","-64,226","-53,275","-52,312","-49,339","-44,361"
"219,-118","0,0","22,-15","49,-34","80,-53","94,-62","122,-79","144,-89","162,-97","180,-105","202,-113"
"-144,372","0,0","-19,24","-42,63","-71,131","-98,188","-119,240","-127,281","-127,301","-132,333","-143,360"
"41,-290","0,0","3,-19","14,-70","20,-132","34,-183","42,-206","47,-229","49,-257","46,-276","41,-290"
"70,-68","0,0","12,-8","22,-15","32,-23","42,-31","49,-38","54,-45","59,-52","65,-59","67,-64"
"323,102","0,0","14,6","84,20","139,31","177,42","198,49","232,61","275,76","302,89","313,96"
"-155,2","0,0","-12,1","-41,1","-79,1","-105,1","-115,1","-121,1","-127,1","-135,1","-142,1"
"-215,75","0,0","-20,5","-53,19","-81,22","-101,25","-124,29","-155,35","-171,43","-190,54","-205,63"
"7,-288","0,0","-2,-16","-1,-39","1,-61","4,-91","4,-131","4,-165","2,-209","9,-243","7,-268"
"284,-49","0,0","20,-6","74,-26","132,-38","170,-47","195,-55","227,-61","259,-61","273,-61","280,-56"
"-220,-189","0,0","-13,-16","-64,-61","-127,-113","-153,-130","-157,-135","-161,-143","-169,-152","-187,-165","-220,-189"
"-69,379","0,0","-11,66","-29,130","-36,174","-49,232","-56,279","-62,310","-70,336","-74,361","-69,379"
"15,57","0,0","0,2","0,8","1,14","2,20","4,27","7,31","8,36","10,39","10,44"
"-118,-26","0,0","-5,-1","-17,-3","-33,-7","-55,-13","-75,-17","-92,-22","-107,-25","-114,-26","-118,-26"
"-170,190","0,0","-15,23","-32,45","-50,67","-73,94","-93,114","-115,132","-133,148","-148,163","-159,181"
"-196,-166","0,0","-10,-8","-30,-20","-43,-28","-80,-49","-111,-68","-147,-96","-167,-125","-174,-139","-181,-155"
"-50,178","0,0","-1,11","-5,25","-17,54","-29,87","-41,111","-46,122","-48,131","-49,144","-49,160"
"149,143","0,0","32,22","90,58","142,90","155,100","152,107","146,115","140,123","141,131","146,138"
"-28,-8","0,0","-1,0","-2,0","-4,0","-6,0","-8,-1","-9,-1","-12,-2","-14,-3","-16,-4"
"-80,116","0,0","-7,8","-14,20","-25,37","-33,51","-41,63","-47,74","-55,88","-60,100","-68,109"
"39,-7","0,0","5,0","12,-1","18,-3","23,-4","27,-4","29,-4","32,-6","35,-6","39,-7"
"-77,-20","0,0","-5,0","-12,0","-23,-1","-30,-4","-34,-5","-40,-8","-47,-10","-57,-15","-65,-18"
"-80,72","0,0","-11,17","-27,30","-31,34","-39,39","-48,44","-54,47","-63,54","-72,61","-77,66"
"-90,-29","0,0","-5,-2","-12,-3","-18,-6","-27,-9","-39,-13","-51,-17","-66,-21","-78,-24","-84,-28"
"117,47","0,0","8,4","27,11","46,19","65,26","80,32","92,37","102,41","110,45","117,47"
"-40,96","0,0","-1,11","-6,25","-11,37","-16,49","-19,60","-23,67","-27,74","-31,81","-36,89"
"116,105","0,0","8,11","29,40","51,59","57,67","61,73","69,80","73,86","78,92","97,98"
"118,113","0,0","9,5","16,15","23,27","35,42","54,58","81,77","110,94","124,105","126,108"
"-90,-60","0,0","-6,-5","-17,-13","-23,-21","-30,-26","-35,-34","-44,-41","-57,-46","-64,-49","-69,-51"
"25,17","0,0","1,1","1,2","3,4","5,5","7,7","10,8","14,10","16,11","18,12"
"103,115","0,0","15,14","28,25","35,39","54,55","68,66","77,71","89,81","95,88","97,99"
"-94,80","0,0","-8,8","-20,22","-31,33","-40,44","-48,53","-54,61","-58,67","-67,72","-76,76"
"-59,-100","0,0","-4,-7","-9,-21","-18,-41","-27,-64","-35,-76","-37,-85","-40,-92","-46,-96","-54,-98"
"-20,-58","0,0","-1,-2","-4,-8","-8,-16","-12,-23","-13,-29","-15,-35","-15,-41","-18,-48","-19,-54"
"-150,115","0,0","-13,7","-29,18","-52,33","-70,48","-83,65","-96,79","-105,91","-126,102","-136,107"
"17,-107","0,0","0,-5","0,-13","0,-23","1,-36","1,-47","1,-60","2,-70","7,-81","10,-90"
"-113,-99","0,0","-4,-9","-13,-24","-19,-38","-26,-48","-38,-59","-58,-73","-72,-82","-84,-89","-99,-95"
"-115,44","0,0","-10,4","-23,7","-36,12","-50,18","-66,24","-80,30","-88,34","-98,38","-107,41"
"25,22","0,0","3,0","7,1","10,2","12,3","13,5","15,8","17,11","22,15","26,17"
"70,129","0,0","2,15","6,29","10,44","27,58","37,67","58,82","70,92","68,100","67,110"
"55,-1","0,0","4,-1","8,-1","12,-1","16,-1","22,-1","26,-1","31,-1","37,-1","42,-1"
"73,38","0,0","7,2","17,5","34,12","50,21","61,27","66,30","69,32","71,34","73,38"
"-122,43","0,0","-13,4","-30,8","-52,12","-67,16","-77,20","-88,25","-99,32","-106,36","-116,40"
"-111,99","0,0","-6,2","-17,9","-32,18","-48,29","-66,43","-78,60","-87,69","-92,76","-99,83"
"70,-122","0,0","12,-13","33,-38","52,-67","58,-82","60,-90","66,-101","79,-122","86,-134","74,-128"
"-29,97","0,0","0,6","0,18","-2,31","-5,41","-11,54","-15,65","-19,74","-22,82","-26,90"
"47,109","0,0","5,12","19,39","27,60","32,74","33,83","33,89","33,94","34,99","39,103"
"-40,82","0,0","-5,5","-10,12","-18,24","-26,39","-30,46","-31,51","-31,57","-32,65","-36,71"
"10,-73","0,0","0,-8","0,-17","0,-25","0,-33","0,-37","1,-44","1,-48","2,-53","4,-58"
"120,-78","0,0","8,-4","23,-14","47,-29","68,-44","82,-55","89,-61","95,-66","103,-69","109,-71"
"-17,-36","0,0","0,-4","-1,-9","-3,-13","-6,-17","-9,-19","-13,-20","-17,-23","-19,-28","-19,-34"
"-9,-73","0,0","0,-1","-3,-8","-7,-15","-7,-24","-7,-33","-7,-41","-7,-48","-9,-53","-9,-60"
"-73,-151","0,0","-2,-13","-5,-32","-11,-51","-17,-68","-26,-87","-36,-111","-46,-133","-53,-145","-58,-150"
"-80,-77","0,0","-5,-6","-12,-18","-21,-33","-27,-44","-35,-53","-47,-61","-56,-68","-63,-73","-72,-77"
"0,-38","0,0","0,-2","0,-6","0,-10","0,-14","0,-17","0,-20","0,-24","0,-26","0,-30"
"-114,105","0,0","-14,10","-34,30","-47,44","-59,55","-71,62","-82,69","-93,75","-102,86","-110,97"
"14,-77","0,0","2,-5","4,-11","5,-19","9,-30","10,-40","11,-48","11,-55","11,-60","12,-66"
"-119,-41","0,0","-3,1","-12,-1","-31,-6","-45,-13","-52,-16","-57,-19","-72,-25","-93,-33","-109,-39"
"65,147","0,0","5,17","13,43","14,58","22,80","29,96","39,110","50,118","55,129","62,139"
"77,-7","0,0","13,-3","27,-4","37,-6","42,-7","47,-7","52,-7","63,-7","69,-7","73,-7"
"-33,-9","0,0","-2,0","-4,0","-7,-1","-9,-2","-13,-4","-16,-4","-19,-4","-24,-6","-26,-6"
"-58,-138","0,0","-2,-7","-8,-19","-19,-43","-31,-69","-33,-79","-37,-85","-40,-93","-45,-105","-49,-117"
"-37,41","0,0","-2,4","-5,9","-11,16","-16,22","-21,27","-25,31","-28,34","-32,36","-35,39"
"-35,26","0,0","-4,0","-10,2","-13,5","-17,6","-21,9","-24,12","-26,15","-30,19","-32,23"
"50,77","0,0","8,3","21,14","26,22","27,26","28,35","29,43","32,52","35,59","38,67"
"-131,21","0,0","-10,1","-17,1","-28,5","-38,6","-48,6","-66,9","-83,12","-96,15","-107,17"
"55,110","0,0","1,7","6,19","11,32","27,48","37,58","42,69","48,80","51,91","52,97"
"7,-72","0,0","0,-6","0,-13","0,-26","0,-37","3,-50","3,-57","3,-64","3,-67","5,-70"
"141,32","0,0","23,2","55,10","75,14","82,16","95,20","119,24","131,27","135,28","140,30"
"113,-73","0,0","15,-7","32,-16","49,-26","65,-36","77,-44","86,-52","95,-58","103,-65","110,-70"
"-111,91","0,0","-15,12","-47,31","-61,41","-72,49","-84,56","-90,61","-96,67","-101,74","-105,78"
"-7,-114","0,0","0,-11","-2,-21","-2,-35","-2,-47","-2,-62","-2,-74","-3,-83","-3,-95","-3,-102"
"83,-29","0,0","10,-4","23,-10","32,-12","39,-15","50,-20","60,-25","67,-27","72,-27","79,-29"
"-55,78","0,0","-6,6","-12,15","-20,25","-30,37","-36,45","-42,52","-46,57","-48,63","-49,68"
"89,-140","0,0","8,-11","16,-31","20,-50","27,-71","33,-87","46,-102","59,-114","72,-124","81,-134"
"-13,-36","0,0","-1,-1","-1,-4","-3,-9","-4,-13","-6,-18","-8,-24","-10,-29","-12,-33","-13,-36"
"40,29","0,0","3,0","8,3","16,7","25,13","33,17","39,20","41,22","41,25","41,27"
"38,104","0,0","0,6","4,16","33,40","41,52","43,61","45,70","45,79","41,88","38,96"
"85,-38","0,0","4,-1","13,-3","23,-6","35,-9","45,-14","53,-18","60,-22","65,-25","70,-27"
"89,87","0,0","7,8","34,26","62,43","71,51","74,55","76,60","79,67","82,73","84,78"
"-131,-127","0,0","-10,-19","-24,-40","-41,-58","-57,-81","-71,-100","-86,-112","-105,-121","-124,-126","-131,-127"
"49,-106","0,0","4,-11","9,-23","12,-34","16,-46","24,-61","33,-75","37,-84","43,-94","48,-101"
"-95,-123","0,0","-1,-14","-7,-50","-23,-94","-34,-117","-41,-121","-52,-121","-65,-121","-73,-121","-83,-123"
"-116,-131","0,0","-5,-19","-30,-48","-55,-69","-62,-78","-68,-87","-77,-101","-88,-111","-97,-118","-102,-122"
"-35,-111","0,0","-1,-6","-3,-17","-7,-31","-11,-48","-15,-61","-24,-74","-28,-86","-29,-93","-32,-104"
"11,46","0,0","1,5","2,9","2,13","4,17","5,23","6,28","7,33","8,36","9,40"
"22,-96","0,0","2,-3","4,-12","7,-27","8,-43","9,-62","14,-81","15,-89","17,-94","22,-96"
"9,-19","0,0","0,1","1,-1","2,-2","4,-3","5,-5","6,-7","7,-8","7,-11","8,-12"
"-1,39","0,0","0,2","0,5","0,11","0,15","0,21","0,25","0,27","0,29","0,31"
"-64,-49","0,0","-1,-6","-5,-15","-11,-27","-17,-35","-20,-38","-30,-43","-40,-48","-45,-50","-58,-50"
"-56,59","0,0","-4,4","-10,9","-17,14","-23,19","-28,22","-31,25","-36,32","-41,39","-46,48"
"60,-23","0,0","4,-3","13,-8","23,-15","31,-19","37,-22","39,-23","43,-23","46,-23","49,-23"
"86,145","0,0","9,13","24,41","51,71","66,87","71,95","75,103","77,109","77,119","79,132"
"83,-16","0,0","12,-3","26,-6","40,-13","48,-16","54,-18","57,-18","61,-18","66,-18","70,-18"
"-30,0","0,0","-2,0","-5,0","-8,0","-11,0","-14,0","-16,0","-20,0","-22,0","-25,0"
"-83,-94","0,0","-8,-12","-25,-28","-40,-39","-49,-49","-56,-58","-63,-66","-65,-70","-69,-79","-76,-87"
"126,-118","0,0","11,-12","30,-28","54,-43","76,-56","92,-67","104,-79","114,-88","122,-99","125,-106"
"-121,-135","0,0","-5,-8","-28,-28","-65,-56","-84,-71","-89,-77","-91,-83","-91,-94","-94,-107","-98,-118"
"107,90","0,0","5,15","21,28","31,35","43,43","57,54","73,67","87,75","96,81","100,84"
"47,-1","0,0","5,0","11,0","17,0","24,-1","27,-1","29,-1","33,-1","38,-1","42,-1"
"123,129","0,0","6,16","35,46","59,68","73,81","83,92","98,103","117,116","129,126","130,129"
"11,-27","0,0","-1,-1","1,-3","2,-7","4,-9","5,-13","7,-16","8,-18","10,-20","11,-22"
"41,-58","0,0","5,-5","10,-13","15,-21","18,-27","24,-36","28,-43","33,-49","37,-53","41,-58"
"-30,-39","0,0","-2,-2","-4,-8","-7,-15","-11,-20","-14,-23","-18,-27","-20,-31","-25,-35","-30,-39"
"60,87","0,0","5,9","17,21","29,33","39,42","47,51","51,59","53,66","55,72","57,79"
"-84,60","0,0","-5,8","-11,17","-17,25","-29,34","-42,41","-49,47","-54,50","-65,54","-77,57"
"157,36","0,0","6,0","27,-1","78,3","120,15","134,22","133,26","129,30","130,33","144,36"
"-26,-35","0,0","0,-6","-3,-12","-5,-17","-7,-20","-10,-25","-13,-28","-16,-31","-19,-32","-21,-34"
"78,56","0,0","4,2","12,9","30,19","51,31","65,39","71,43","75,46","75,49","76,52"
"-39,0","0,0","-2,0","-4,0","-8,0","-12,0","-16,0","-20,0","-23,0","-25,0","-28,0"
"113,53","0,0","6,1","25,8","51,18","73,27","89,33","97,36","98,39","101,42","104,45"
"1,-48","0,0","-1,-3","-1,-8","-2,-16","-2,-23","-2,-27","-2,-30","-2,-35","-2,-40","0,-45"
"-48,-99","0,0","-2,-10","-9,-26","-13,-38","-17,-44","-24,-56","-32,-70","-39,-81","-43,-88","-45,-94"
"9,-115","0,0","3,-10","5,-31","5,-51","6,-61","11,-71","16,-81","18,-88","15,-97","11,-103"
"-115,133","0,0","-25,28","-63,56","-81,73","-80,101","-78,133","-68,137","-28,136","-78,133","-100,131"
"-66,0","0,0","-6,0","-14,0","-23,0","-34,0","-45,0","-52,0","-57,0","-61,0","-63,0"
"-59,54","0,0","-4,5","-13,13","-28,23","-43,35","-57,44","-67,52","-72,57","-68,58","-59,54"
"-82,24","0,0","-3,-1","-6,-1","-11,-1","-22,0","-33,2","-43,4","-49,5","-52,6","-56,9"
"5,91","0,0","0,8","-2,18","-2,28","-2,40","-2,51","-1,65","1,73","1,80","1,83"
"1,151","0,0","-1,21","-6,51","-7,72","-5,90","-5,100","-5,111","-6,121","-5,129","-3,136"
"-50,30","0,0","-1,2","-4,6","-8,10","-14,13","-20,17","-27,19","-32,22","-36,23","-41,25"
"-34,8","0,0","-4,0","-9,0","-16,2","-20,3","-23,4","-27,5","-31,6","-32,8","-34,8"
"-170,89","0,0","-9,7","-39,25","-70,36","-94,41","-107,43","-118,48","-128,54","-139,63","-153,74"
"8,-1","0,0","0,-1","1,-1","2,-1","3,-1","4,-1","5,-1","6,-1","7,-1","8,-1"
"-23,-52","0,0","-1,-4","-2,-12","-5,-18","-8,-23","-12,-28","-15,-34","-18,-41","-21,-46","-23,-52"
"-72,82","0,0","-6,4","-14,11","-26,20","-34,28","-41,35","-52,47","-62,59","-68,66","-70,72"
"59,67","0,0","8,4","19,13","27,23","34,33","41,43","42,50","45,57","48,66","53,67"
"-37,34","0,0","-3,0","-6,3","-11,8","-15,12","-18,16","-22,20","-26,23","-29,25","-31,28"
"48,-59","0,0","4,-5","11,-12","19,-20","26,-28","33,-34","37,-38","40,-41","43,-45","45,-52"
"8,107","0,0","0,6","2,12","3,17","3,25","6,37","10,54","11,63","11,73","10,85"
"8,-57","0,0","0,-5","1,-11","4,-20","6,-29","6,-36","6,-42","8,-47","9,-49","9,-51"
"-60,-74","0,0","-4,-10","-12,-26","-18,-37","-24,-47","-36,-57","-48,-66","-65,-73","-84,-82","-84,-83"
"-77,-8","0,0","-2,1","-8,1","-14,-1","-20,-1","-34,-2","-46,-5","-54,-6","-62,-6","-65,-6"
"20,25","0,0","1,3","1,6","4,10","5,14","6,16","7,17","8,19","11,20","15,23"
"82,-9","0,0","8,0","18,0","27,-1","32,-2","40,-4","48,-5","54,-6","63,-8","70,-9"
"28,-38","0,0","0,-1","2,-3","3,-5","7,-8","10,-12","14,-15","16,-19","19,-22","22,-26"
"28,79","0,0","0,7","4,20","10,30","15,41","18,49","22,57","24,65","27,71","28,75"
"-88,-25","0,0","-6,-1","-17,-6","-34,-10","-47,-13","-54,-14","-57,-15","-66,-18","-72,-20","-81,-23"
"41,66","0,0","2,4","4,11","10,18","14,25","17,31","22,38","26,47","32,52","36,56"
"63,-56","0,0","8,-7","18,-15","28,-22","35,-30","42,-37","48,-43","54,-47","57,-50","60,-51"
"79,4","0,0","8,0","24,1","41,3","56,4","67,4","72,4","75,4","77,4","79,4"
"-12,24","0,0","-2,1","-3,3","-4,6","-6,9","-8,11","-9,15","-11,18","-11,20","-12,22"
"-37,3","0,0","-4,0","-9,0","-14,0","-18,0","-21,1","-23,1","-25,2","-28,3","-30,3"
"35,-96","0,0","2,-4","6,-13","10,-24","15,-37","19,-51","25,-64","30,-77","32,-83","34,-88"
"78,-12","0,0","5,-1","16,-3","31,-6","45,-9","58,-11","63,-12","66,-12","68,-12","70,-12"
"-77,91","0,0","-6,7","-15,21","-24,32","-37,42","-53,54","-67,64","-73,72","-75,78","-77,85"
"-80,-38","0,0","-3,-2","-10,-5","-20,-8","-32,-13","-44,-18","-54,-22","-60,-22","-65,-24","-70,-29"
"9,-52","0,0","1,-2","1,-7","2,-13","3,-18","3,-23","4,-30","4,-33","4,-37","6,-41"
"-55,-30","0,0","-5,-3","-7,-7","-10,-11","-13,-16","-19,-18","-26,-21","-34,-23","-41,-25","-48,-27"
"93,72","0,0","7,1","16,6","33,13","50,23","56,29","63,36","71,47","82,59","92,65"
"57,-12","0,0","0,-1","1,-1","4,-2","9,-2","13,-3","19,-4","26,-5","31,-6","37,-7"
"-16,-76","0,0","-1,-2","-2,-10","-4,-20","-6,-30","-8,-43","-11,-54","-12,-65","-15,-73","-16,-76"
"-41,93","0,0","-2,7","-7,15","-10,23","-18,33","-24,44","-32,56","-35,64","-37,72","-39,83"
"-84,49","0,0","-7,3","-25,14","-41,22","-53,30","-59,33","-68,39","-75,43","-79,45","-81,47"
"30,10","0,0","2,0","5,0","7,0","10,0","11,2","14,3","17,3","20,4","22,6"
"-33,-74","0,0","-2,-5","-5,-12","-8,-19","-11,-24","-14,-31","-18,-38","-22,-45","-25,-53","-29,-60"
"-77,-29","0,0","-3,0","-8,-2","-14,-6","-23,-11","-36,-17","-45,-21","-55,-25","-63,-28","-68,-31"
"41,75","0,0","8,5","17,16","23,28","26,38","27,51","27,61","27,68","32,74","41,75"
"-44,-71","0,0","-4,-7","-7,-17","-11,-27","-16,-37","-19,-46","-24,-55","-28,-62","-33,-67","-39,-70"
"63,-32","0,0","4,1","9,0","12,-1","17,-3","23,-6","29,-8","37,-13","42,-17","49,-21"
"97,43","0,0","4,2","16,7","35,13","47,20","55,23","61,26","73,31","87,38","92,40"
"43,0","0,0","4,0","11,0","18,0","22,0","27,0","30,0","34,0","37,0","40,0"
"36,53","0,0","-1,4","1,12","6,20","11,28","18,35","25,40","30,44","32,48","35,51"
"11,-3","0,0","-1,0","-3,1","-4,1","-5,2","-7,3","-8,4","-9,4","-5,3","-3,2"
"-48,-48","0,0","-2,-1","-4,-6","-5,-10","-7,-15","-10,-19","-14,-25","-22,-29","-29,-34","-33,-38"
"-41,22","0,0","-2,0","-5,1","-10,2","-13,4","-17,7","-20,9","-25,12","-29,14","-33,16"
"-82,-54","0,0","-6,-4","-14,-9","-28,-16","-43,-24","-57,-34","-69,-41","-74,-44","-77,-46","-80,-50"
"53,-62","0,0","3,-1","10,-8","16,-17","23,-25","30,-32","35,-39","40,-45","46,-51","48,-55"
"24,-34","0,0","0,-1","2,-4","3,-7","6,-10","8,-13","10,-16","14,-20","15,-23","18,-25"
"-46,93","0,0","-4,11","-10,24","-17,37","-21,43","-25,52","-31,62","-36,70","-40,77","-45,84"
"-93,23","0,0","-7,-1","-21,1","-40,4","-59,9","-70,12","-76,13","-81,15","-85,17","-89,19"
"58,-41","0,0","3,0","7,-4","13,-9","20,-14","29,-20","36,-24","44,-29","50,-34","54,-37"
"55,77","0,0","5,-2","11,-6","31,-2","47,16","61,46","63,56","62,62","57,71","55,77"
"10,93","0,0","0,15","0,36","1,55","5,69","11,84","18,99","22,109","22,108","21,103"
"82,65","0,0","12,2","36,13","68,29","86,40","90,46","90,49","89,54","86,59","85,62"
"8,70","0,0","3,2","3,10","3,22","3,34","3,41","3,47","3,51","3,56","3,61"
"-77,54","0,0","-9,6","-24,13","-36,20","-45,30","-54,36","-58,39","-62,44","-65,50","-71,53"
"29,13","0,0","3,0","7,1","10,2","13,3","17,4","20,5","22,7","24,8","26,8"
"59,84","0,0","7,11","23,32","40,47","43,52","44,58","47,66","50,73","54,77","57,80"
"-63,2","0,0","-7,0","-12,0","-20,0","-31,0","-40,-1","-45,-2","-50,-2","-55,-1","-59,0"
"47,-59","0,0","3,-2","12,-9","19,-16","24,-23","29,-29","33,-36","37,-43","40,-49","45,-54"
"-81,57","0,0","-12,10","-33,23","-41,29","-47,33","-55,38","-62,43","-68,46","-73,51","-81,57"
"81,-70","0,0","4,-6","14,-14","28,-24","39,-33","49,-41","55,-47","64,-55","71,-62","76,-67"
"90,90","0,0","6,5","27,19","56,36","84,54","101,67","105,73","106,75","105,79","103,84"
"-65,90","0,0","-11,11","-26,29","-40,46","-46,59","-47,68","-48,76","-49,84","-55,90","-65,90"
"24,68","0,0","2,5","8,17","16,31","23,44","26,51","27,57","27,61","26,66","24,68"
"-59,-6","0,0","-3,-3","-12,-4","-21,-5","-29,-5","-36,-5","-46,-5","-52,-5","-56,-5","-59,-6"
"1,43","0,0","1,2","1,6","1,12","2,17","2,23","2,27","2,31","2,34","2,37"
"-45,31","0,0","-5,0","-13,3","-20,6","-27,10","-32,13","-35,18","-39,22","-42,25","-44,28"
"-82,50","0,0","-10,5","-23,14","-33,20","-41,23","-54,30","-66,35","-72,40","-75,43","-80,47"
"25,46","0,0","6,4","15,13","22,21","24,26","24,29","25,33","25,38","25,42","25,46"
"-27,26","0,0","0,2","-4,6","-8,9","-12,11","-15,14","-18,16","-21,19","-23,21","-24,22"
"33,-10","0,0","2,-1","2,-2","5,-2","8,-3","11,-4","16,-5","20,-7","22,-7","25,-9"
